review_timestamp,review_text_original,review_text_cleaned,user_rating,subjectivity_1,polarity_1,subjectivity_2,polarity_2
01-01-2023 00:33:32,"this item claims to be waterproof, but it is certainly not. i have installed it perfectly two times and both times there has been water intrusion while connected causing a short in the connector itself. do not buy this item if you intend to use it where waterproof connection is required.",item claim waterproof certainly not installed perfectly two time time water intrusion connected causing short connector not buy item intend use waterproof connection required,1,1,0,1,0
05-01-2023 04:12:10,these little binoculars are made of surprisingly durable material. they are not the thin cheapy plastic that would break easily. the little bear head is a cute touch and makes it simple for my yr old granddaughter to focus the binoculars herself. finally she is no longer messing with her brother's more expensive pair of nocs.,little binoculars made surprisingly durable material not thin cheapy plastic would break easily little bear head cute touch make simple yr old granddaughter focus binoculars finally no longer messing brother expensive pair noc,5,1,1,1,1
04-01-2023 23:21:59,"for just twenty some dollars, every home in the world should have one of these waiting just in case. if the power goes out, if a big flash happens in the sky, or if the cell phone dies on the road, this inexpensive little item can be a lifesaver. you can charge it with the sun or with the simple turn of a crank. then, pass that power on to the cellphone. what's not to like?overall – it looks great. it feels great. it works great. and it is just twenty-some dollars. add it to your list. it might save your life.",twenty dollar every home world one waiting case power go big flash happens sky cell phone dy road inexpensive little item lifesaver charge sun simple turn crank pas power cellphone not like overall look great feel great work great twenty-some dollar add list might save life,5,1,1,1,1
06-01-2023 17:00:27,junk!!! doesn't last!,junk not last,1,1,0,1,0
06-01-2023 04:08:14,plastic seems flimsy. but electrical wiring and connectivity functions.,plastic seems flimsy electrical wiring connectivity function,3,0,,0,
07-01-2023 00:10:19,"i love many things about this backpack. pros:it is interestingly designed to provide a lot of spaces to carry items on the go. the straps are wide, soft and long enough to accommodate taller and plus size bodies with ease. the leather feels soft yet durable and is well made. i bought this to easefully carry my laptop, kindle, snacks, travel pillow, and other personal items on the plane when i travel. and it fit the bill! i could easily wear it throughout the airport. the design creates a slimmer, sleeker, more professional profile than the standard bucket shaped backpack. it fits close against the back and doesn't stick way out like a hikers backpack. also, i didn't fear my items being stolen since the design kept my wallet, phone and passport securely stored in the compartments close against my back. i also didn't have sore shoulders because the straps are wide, cushioned and lay across the shoulder instead of digging in which helps to equally balance the weight along the back. and once on the plane, i could easily store it under the seat in front of me. a definite must have! 👍🏾con: it is rather large so probably won't work well for petite or smaller physiques.",love many thing backpack pro interestingly designed provide lot space carry item go strap wide soft long enough accommodate taller plus size body ease leather feel soft yet durable well made bought easefully carry laptop kindle snack travel pillow personal item plane travel fit bill could easily wear throughout airport design creates slimmer sleeker professional profile standard bucket shaped backpack fit close back not stick way like hiker backpack also not fear item stolen since design kept wallet phone passport securely stored compartment close back also not sore shoulder strap wide cushioned lay across shoulder instead digging help equally balance weight along back plane could easily store seat front definite must 👍🏾con rather large probably not work well petite smaller physique,5,1,1,1,1
07-01-2023 02:57:15,"comfortable for kids and practical, not the best screen quality",comfortable kid practical not best screen quality,4,1,1,1,1
07-01-2023 17:32:10,"flawless integration with my canon r mark ii camera, including zoom on the camera and zoom on the lens, e-ttl metering. exactly what i wanted.",flawless integration canon mark ii camera including zoom camera zoom lens e-ttl metering exactly wanted,5,1,1,1,1
02-01-2023 22:39:35,perfect solution for limited desk space.,perfect solution limited desk space,5,1,1,1,1
08-01-2023 18:33:08,"bought two, after a year of regular, well-maintained use. the first one started to develop horizontal lines that continued until the monitor become totally nonfunctional after months. the second one just started to have the same problem. unreliable and low-quality product.",bought two year regular well-maintained use first one started develop horizontal line continued monitor become totally nonfunctional month second one started problem unreliable low-quality product,1,1,0,1,0
08-01-2023 02:05:18,i love the headphone and it was good but its stop working really quick. but i used it a lots.,love headphone good stop working really quick used lot,4,1,1,1,1
02-01-2023 16:03:29,[[videoid:afadfcfecb]] i got these on christmas and they work really well but the led lights on the left speaker are not working at all. i would like to know if there is a fixed this or i might have to send them back.,videoid afadfcfecb got christmas work really well led light left speaker not working would like know fixed might send back,4,1,1,1,1
08-01-2023 16:12:24,"works great! note that batteries will take up to about hrs to complete charging (at least the first time). once i've drained the batteries in usage, i will update this review by testing the batteries themselves utilizing my professional battery charger/discharge/repair unit and post the results. all being said, as of now, they work fantastic, build construction of charger feels good yet light, and i do recommend them as an incredible value. also this shipped fast!",work great note battery take hr complete charging least first time drained battery usage update review testing battery utilizing professional battery charger/discharge/repair unit post result said work fantastic build construction charger feel good yet light recommend incredible value also shipped fast,5,1,1,1,1
06-01-2023 00:40:28,"wasn't recognized on macos (ventura, sierra) or windows .",not recognized macos ventura sierra window,1,0,,0,
05-01-2023 04:07:43,we purchased this for the holidays and some side projects but it ended up mostly being used for gaming! great product quality but returning as we meant for it to be utilized differently.,purchased holiday side project ended mostly used gaming great product quality returning meant utilized differently,5,1,1,1,1
09-01-2023 10:58:04,"this monitor is quite decent for the price but caused me lots of frustrations.. first they changed the control to be on the side which make it super hard to reach instead of the standard center bottom which was perfect in older lg monitors.. no thunderbolt port. this is where my trouble begins. i'm trying to connect this monitor to an older mac pro which doesn't have usb c out.. if you have usb c you'll likely won't have any issue but connecting hdmi to an old mac doesn't work as for some reason none of the resolutions work (even after displaying all res in mac).. connecting through thunderbolt to displayport does not work neither as the image becomes very jagged.. i did manage to get it work with hdmi + hdmi/thunderbolt with pip mode. however this setup is very finicky as the pip displays sometimes have different color profiles (causing the other half to be grayer than the other) which would disappear after disconnecting/connecting the cables a few times. now the sound would also only play in some situation as it needs to be routed to the right one for pip. often it'd get confused and can't output any sound at all to the monitor. between this and the gray color issue, you'll be connecting/disconnecting the cables a few dozen times for the system to get the output you want (no color split and getting the sound output).overall i've wasted a lot of non productive time with this monitor and it has been a frustrating experience.",monitor quite decent price caused lot frustration first changed control side make super hard reach instead standard center bottom perfect older lg monitor no thunderbolt port trouble begin trying connect monitor older mac pro not usb usb likely not issue connecting hdmi old mac not work reason none resolution work even displaying re mac connecting thunderbolt displayport not work neither image becomes jagged manage get work hdmi hdmi/thunderbolt pip mode however setup finicky pip display sometimes different color profile causing half grayer would disappear disconnecting/connecting cable time sound would also play situation need routed right one pip often would get confused not output sound monitor gray color issue connecting/disconnecting cable dozen time system get output want no color split getting sound output overall wasted lot non productive time monitor frustrating experience,2,1,0,1,0
05-01-2023 09:43:09,"it was very sturdy, but had to return for a different color.",sturdy return different color,5,1,1,1,1
09-01-2023 15:50:37,"i didn't keep these long enough to review on sound quality, or battery life. but they were not comfortable. they were loose on my head, and didn't sit nicely in front of my ears.",not keep long enough review sound quality battery life not comfortable loose head not sit nicely front ear,2,1,0,1,0
08-01-2023 23:10:32,"i'm sending these back. first time using them, one of the tripods broke. very flimsy and light. tips over very easy. second use, one of them wouldn't turn on. sending them all back.",sending back first time using one tripod broke flimsy light tip easy second use one would not turn sending back,1,1,0,1,0
03-01-2023 23:16:54,installing the camera was easy. you just need make sure to put the solar panel somewhere where it will get plenty of sun. night vision is great with the option to turn on the flashlight on the camera for better quality. i also like that it had an sd port to add more memory and save the video clips.,installing camera easy need make sure put solar panel somewhere get plenty sun night vision great option turn flashlight camera better quality also like sd port add memory save video clip,5,1,1,1,1
03-01-2023 19:58:13,please look at the quality of this item before purchase. product stopped working after months. sound quality is poor and internal wires for charging broke. do not purchase.,please look quality item purchase product stopped working month sound quality poor internal wire charging broke not purchase,1,1,0,1,0
06-01-2023 17:11:53,"they are made for kids, no grown person can comfortably wear them. they do not even fit. do not buy. unless you are under '"".",made kid no grown person comfortably wear not even fit not buy unless,1,1,0,1,0
03-01-2023 16:16:23,only had this for about months and the left hydraulic already randomly slams my monitor into the desk. kind of disappointing.,month left hydraulic already randomly slam monitor desk kind disappointing,1,1,0,1,0
04-01-2023 23:26:16,sound quality sun par,sound quality sun par,5,1,1,1,1
09-01-2023 04:38:44,[[videoid:fefdaccc]] la cámara no da mad segundos de grabación y no se puede ver bien lo que graba lo pongo para que grabe segundos pero no acepta y no me da un tiempo de prueba por ser cámara nueva,Videoid FEFDACCC The camera not give mat second recording not see well record put record second not accept not give trial time new camera,2,0,,0,
09-01-2023 02:29:53,never worked,never worked,1,0,,0,
08-01-2023 02:57:14,"seller was wonderful, provides refund and did everything to make me happy. will buy from them again. zippers and handle don't align- if you are holding the case by the handle, don't unzip it unless you want everything to fall out",seller wonderful provides refund everything make happy buy zipper handle not align holding case handle not unzip unless want everything fall,3,1,1,1,1
04-01-2023 23:35:41,my partner snores horribly. this headband cancels out his snoring. gone are the days that i wake up with sore ears from using earbuds. the headband is comfortable.,partner snore horribly headband cancel snoring gone day wake sore ear using earbuds headband comfortable,5,1,1,1,1
01-01-2023 22:01:19,"i found it very difficult to install, trying to line it up properly with all four edges of the screen before it would be partly stuck, so it took several tries. i wound up with corner slightly over the edge, leaving what seems to be a permanent bubble. which is why i gave it a overall.",found difficult install trying line properly four edge screen would partly stuck took several try wound corner slightly edge leaving seems permanent bubble gave overall,4,1,0,1,0
02-01-2023 15:15:28,"i got this for my daughter and my son got one that is bucks more. this one was cheaper and works the same. it looks great, sounds great and she loves it. she does streaming.",got daughter son got one buck one cheaper work look great sound great love streaming,5,1,1,1,1
07-01-2023 00:45:13,the battery got progressively weaker and sometimes fails to charge more than % of even the low maximum charge. don't buy!,battery got progressively weaker sometimes fails charge even low maximum charge not buy,2,1,0,1,0
04-01-2023 19:10:00,was very dissatisfied with the size of it. thought it would be bigger.,dissatisfied size thought would bigger,3,1,0,1,0
07-01-2023 22:46:45,"this was for my daughter. ""she said out of """,daughter said,5,1,1,1,1
09-01-2023 00:47:16,the plug for keyboard battery the usp port stuck in the plug in and is broken so the battery won't chard the little battery. i can't use the keyboard at all!!,plug keyboard battery usp port stuck plug broken battery not chard little battery not use keyboard,2,1,0,1,0
06-01-2023 15:26:15,"the tv lost it's picture literally days after warranty expired ( year and days). instead of exchanging a tv, they ""made arrangements' to have someone come out and fix the tv. that was a month ago and still waiting. i gave up and bought a new tv. ugh. would never trust this brand.",tv lost picture literally day warranty expired year day instead exchanging tv made arrangement someone come fix tv month ago still waiting gave bought new tv ugh would never trust brand,1,1,0,1,0
09-01-2023 06:02:36,batter did not work. it wasn't comparable with my speaker. it just didn't work. i have two speakers and on both didn't work even though one of them is in working condition the battery didn't work in it.,batter not work not comparable speaker not work two speaker not work even though one working condition battery not work,3,1,0,1,0
03-01-2023 04:04:24,i have wasted a lot of dollars on junk speakers. this one has more volume than i need but is easily controlled. i seldom write a review but this one gets stars.,wasted lot dollar junk speaker one volume need easily controlled seldom write review one get star,5,1,1,1,1
09-01-2023 20:04:27,i broke about % of these. either the lock tab broke or they broke in half while tightening them.,broke either lock tab broke broke half tightening,1,0,,0,
01-01-2023 23:44:13,"i got this backpack to replace a tote bag as my travel personal item and after it returning from an overseas trip i can say it was the perfect purchase. the plethora of outside pockets were great for organizing my passport, id, money, keys, small snacks, water, hand sanitizer, tissues/napkins, and more; while the large inside pocket was perfect for holding my travel blanket, kindle, larger snacks, chargers, and other items i acquired throughout my trip. it was even roomy enough for me to stuff in souvenirs that would have overweighed my checked luggage. it held up to travel, did not get stained, and the straps were quite comfortable for wearing for long periods of time. i especially like the secret pocket on the back of the backpack as it was the perfect place to put my more sensitive items without having to lose them in the interior of the backpack.",got backpack replace tote bag travel personal item returning overseas trip say perfect purchase plethora outside pocket great organizing passport id money key small snack water hand sanitizer tissues/napkins large inside pocket perfect holding travel blanket kindle larger snack charger item acquired throughout trip even roomy enough stuff souvenir would overweighed checked luggage held travel not get stained strap quite comfortable wearing long period time especially like secret pocket back backpack perfect place put sensitive item without lose interior backpack,5,1,1,1,1
07-01-2023 02:36:00,bought for my son to game. picture is clear. good value for the $.,bought son game picture clear good value,5,1,1,1,1
04-01-2023 17:30:31,"like: sound quality (i tried: classical music-c. bartoli, s. richter / jazz-c. baker, j. coltrane, m. schneider / pop/ b. ferry, e. badu, b. marley, st vincent) for a a good pricedislike:too much cables for a bluetooth device on the desk",like sound quality tried classical music-c bartoli richter jazz-c baker coltrane schneider pop ferry badu marley st vincent good pricedislike much cable bluetooth device desk,4,1,1,1,1
05-01-2023 19:16:16,did not allow me to get a loknger length. the cord seems sturdy,not allow get loknger length cord seems sturdy,3,0,,0,
08-01-2023 20:26:56,"the output volume is very low and there seems to be no way in the cps or via radio menu to increase it. i have another one on order, perhaps this is a one-off issue. stay tuned...",output volume low seems no way cps via radio menu increase another one order perhaps one-off issue stay tuned,3,0,,0,
03-01-2023 22:56:06,"i like the battery life, size and great sounding bass !",like battery life size great sounding bass,5,1,1,1,1
03-01-2023 02:47:52,expected it to work immediately but it requires a sim card in order to take pics,expected work immediately requires sim card order take pic,4,1,1,1,0
01-01-2023 17:01:15,the mouse was fine but the keyboard did not work. every battery i put in (right out of a brand new package) would be indicated as low battery in the keyboard. piece of crap. probably made in china as usual,mouse fine keyboard not work every battery put right brand new package would indicated low battery keyboard piece crap probably made china usual,1,1,0,1,0
02-01-2023 11:16:56,worked as intended and there are no issues,worked intended no issue,5,1,1,1,1
05-01-2023 20:53:29,"i am not an electronics geek, but when it comes time to hook up new stuff, generally all the old connectors are ""out of date"" compared to new items available. so when we got new equipment for christmas, it was time to update the hdmi cable with a new hdmi cable. we still don't have k equipment, but this cable works well with the k equipment it's hooked to. it seems to be heavy-duty (about x as thick as the cable it replaced) and it is extra long ( feet). although it says it's hdmi ., i have no idea what the . designation is, and it fits the hdmi outputs/inputs on the equipment we've hooked it to. the picture is as crystal clear as i've ever seen it, so i am happy with this cable! a very, very good choice.",not electronics geek come time hook new stuff generally old connector date compared new item available got new equipment christmas time update hdmi cable new hdmi cable still not equipment cable work well equipment hooked seems heavy-duty thick cable replaced extra long foot although say hdmi no idea designation fit hdmi outputs/inputs equipment hooked picture crystal clear ever seen happy cable good choice,5,1,1,1,1
08-01-2023 16:26:32,"not sticking anymore after months ,,wish i can return them ; (",not sticking anymore month wish return,3,1,0,1,0
05-01-2023 19:43:17,strong construction and not to heavy. the brightness is pretty high and image is sharp i would thought it was a k and not a p if i had to guess.,strong construction not heavy brightness pretty high image sharp would thought not guess,5,1,1,1,1
06-01-2023 10:50:28,"horrible sound quality, just junk",horrible sound quality junk,1,1,0,1,0
08-01-2023 17:15:32,"any monitor i have connected to the hdmi port intermittently goes blank for about - seconds. i purchased new k cables and tried both an hp e and a dell shn monitor, and the problem only happens through the port of your device.",monitor connected hdmi port intermittently go blank second purchased new cable tried hp dell shn monitor problem happens port device,1,0,,0,
02-01-2023 19:41:05,"el aro de metal que sostiene el clip es muy débil, sé abre fácilmente… el resto del producto es de buena calidad. vale la pena por el precio.",The metal ring support clip weak easily opened The rest product good quality It worth price,5,0,,0,
09-01-2023 04:54:58,"of course for the price, you really can't complain too much. however, the ports are a bit loose so having dangling wires could cause your usb to slip out. if you have good cable-management it shouldn't be an issue. for others that don't have a great setup, could cause some problems along the way.",course price really not complain much however port bit loose dangling wire could cause usb slip good cable-management not issue others not great setup could cause problem along way,3,1,1,1,1
06-01-2023 19:25:45,trash ass figment they will not sit in your ear like they are supposed too. sound amazing but ruin your workouts because you constantly have to get them to stay in your ear,trash as figment not sit ear like supposed sound amazing ruin workout constantly get stay ear,1,1,0,1,0
09-01-2023 21:10:33,"i used this thing only once (yesterday), battery went from % to % after a few minutes of use, then i try to charge the battery, red light turned on (charging) two hours later light was off, today i want to use it again and battery is dead, i trying to charge it and nothing happen, this thing is dead!!!!",used thing yesterday battery went minute use try charge battery red light turned charging two hour later light today want use battery dead trying charge nothing happen thing dead,1,1,0,1,0
08-01-2023 19:58:55,"in using less than a month, the left headphone started to crackle. okay sound. uncomfortable especially when sweating 😓",using less month left headphone started crackle okay sound uncomfortable especially sweating,2,1,0,1,0
05-01-2023 01:48:54,i got these to be able to charge my iphone from an old phone charger. one works (the white one) and the other doesn't (black one). i only needed the one and will keep them both.,got able charge iphone old phone charger one work white one not black one needed one keep,3,0,,0,
06-01-2023 19:52:15,very straightforward installation to replace the wide open west modem that was about to start costing me $ per month so this pays for itself in months. there has been no difference in service since changing over. highly recommend,straightforward installation replace wide open west modem start costing per month pay month no difference service since changing highly recommend,5,1,1,1,1
04-01-2023 22:13:04,"a waste of money not sturdy enough, not comfortable working with sitting in bed. i would not purchase this item.",waste money not sturdy enough not comfortable working sitting bed would not purchase item,1,1,0,1,0
04-01-2023 07:39:37,"very low resolution, do not get it because kids wouldn't even enjoy this as the screen comes out weird",low resolution not get kid would not even enjoy screen come weird,1,1,0,1,0
05-01-2023 13:21:10,user friendly and it has everything you need.,user friendly everything need,5,1,1,1,1
06-01-2023 05:12:00,my bluetooth neck band did not fit. case was too small.,bluetooth neck band not fit case small,4,0,,0,
09-01-2023 17:09:55,"my hubby can't hear it tho, and that's what i was aiming for, but it is not silent. still clickety",hubby not hear though aiming not silent still clickety,4,1,1,1,1
04-01-2023 00:45:16,"reads standard blu-ray discs, but not k. i only have one k disc available, but i tried on two different systems. drive is slow or outright fails to respond to the eject button, and isn't always recognized when it is plugged in. and, they expect me to pay to ship it back. nope. i'll smash it with a hammer first, and then at least i'll get something for my money.",read standard blu-ray disc not one disc available tried two different system drive slow outright fails respond eject button not always recognized plugged expect pay ship back nope smash hammer first least get something money,1,1,0,1,0
05-01-2023 02:21:33,"the letters that you type the most will run away within a few months. i worked hrs, day a week shifts at my computer for months. the letters were gone in months",letter type run away within month worked hr day week shift computer month letter gone month,2,0,,0,
02-01-2023 23:29:14,this is totally a good case. happy with the purchase,totally good case happy purchase,5,1,1,1,1
02-01-2023 15:42:11,don't care what color they all work,not care color work,5,1,1,1,1
09-01-2023 18:02:58,doesn't always detect motion especially after dark,not always detect motion especially dark,4,1,0,1,0
04-01-2023 00:19:02,this case was not leather and the material was so cheap that i returned it.,case not leather material cheap returned,1,1,0,1,0
05-01-2023 20:35:13,feels like it will break easily. it's some kind of weird foam.🙄,feel like break easily kind weird foam.🙄,1,1,0,1,0
08-01-2023 22:50:58,use it all the time it's heat,use time heat,5,1,1,1,1
07-01-2023 20:41:36,the charger is simple to use a but the warranty which is only for one year doesn't help when the batter charge fails after a year and a half. i don't know why products can't be made to last!,charger simple use warranty one year not help batter charge fails year half not know product not made last,2,1,0,1,0
02-01-2023 22:56:14,"this lil tv isn't bad for a budget tv if it's just in the bedroom. i will not but an amazon integrated tv however for any tv that will get a lot of usage, i hate how you can't set it to turn on and immediately display whatever is one an hdmi. it's always just amazon home page with tons of ads. picture quality is decent but not spectacular. audio is about the same. overall not bad for a budget tv",lil tv not bad budget tv bedroom not amazon integrated tv however tv get lot usage hate not set turn immediately display whatever one hdmi always amazon home page ton ad picture quality decent not spectacular audio overall not bad budget tv,3,1,1,1,1
03-01-2023 18:18:27,unico,unique,5,0,,0,
02-01-2023 20:22:48,my daughter received one for christmas from a family member. the screen says it is v but it has a case for a v. we have tried factory resetting it multiple times to no avail. the device will not connect to the internet and contact information for the manufacturer is all incorrect. the screen resolution is terrible. there are much better tablets out there. don't waste your money on this piece of junk.,daughter received one christmas family member screen say case tried factory resetting multiple time no avail device not connect internet contact information manufacturer incorrect screen resolution terrible much better tablet not waste money piece junk,1,1,0,1,0
03-01-2023 21:46:25,nice tablet with included keyboard. got this for my wife as her fingernails were interfering with the touch screen keyboard (would inadvertently type wrong letter). the physical keyboard is a great improvement and she doesn't have this kind of problem anymore.,nice tablet included keyboard got wife fingernail interfering touch screen keyboard would inadvertently type wrong letter physical keyboard great improvement not kind problem anymore,5,1,1,1,1
09-01-2023 14:26:50,got these for my grandson but decided to keep them 😆,got grandson decided keep,5,1,1,1,1
05-01-2023 05:15:46,"the sound quality is good, it's at least on par with similarly priced buds. these headphones use touch surfaces instead of buttons for changing volume, skipping tracks, etc and they're really responsive. i really only use these at night in bed and they're small enough where i can actually lay on my side. overall i'm very happy and very impressed with the quality at this price point.",sound quality good least par similarly priced bud headphone use touch surface instead button changing volume skipping track etc really responsive really use night bed small enough actually lay side overall happy impressed quality price point,5,1,1,1,1
08-01-2023 07:06:24,"only issue was one leg refused to screw in straight, so it's slightly at an angle on one leg, but it's still sturdy.",issue one leg refused screw straight slightly angle one leg still sturdy,4,1,1,1,1
01-01-2023 22:11:51,"these are awesome mounts! completely adjustable, easy to install. will order for all my cameras!",awesome mount completely adjustable easy install order camera,5,1,1,1,1
05-01-2023 16:25:22,"love this stand. sturdy, stable and flexible. bought it specifically to be able to work on my laptop while commuting to work on company shuttle. works great and shipping was very fast! thank you!",love stand sturdy stable flexible bought specifically able work laptop commuting work company shuttle work great shipping fast thank,5,1,1,1,1
02-01-2023 20:48:50,the picture of the amp shows it goes down to hz the amp i received only went to hz it still going to work for me for the time being but stars for false advertisement.,picture amp show go hz amp received went hz still going work time star false advertisement,2,1,1,1,1
06-01-2023 19:50:59,"my wi-fi router wasn't quite reaching back into my bedroom, which is across the house, so i bought this extender. the first one i bought came with instructions that weren't very clear so i resorted to online tech support. i managed to get it hooked up via my laptop and it worked great…for about a day. then it just stopped working all together. i did a factory reset, i did every online troubleshooting you can think of and no avail. i had to reset both my modem and router to fix my internet issue. so i bought a second one, thinking maybe i had received a dud originally. here's we're the set-up comes into play. both my modem and router are netgear and use the nighthawk app and so does this extender. i discovered while resetting my router that i can add the extender as well. the instructions they give you in the box: toss them! download the nighthawk app, tap the three lines on the top left-hand corner, tap ‘set up a new nighthawk system' and select ‘range extender'. it walks you through everything else very easily. so far everything is running smoothly and functioning properly. if anything changes i'll update my review",wi-fi router not quite reaching back bedroom across house bought extender first one bought came instruction not clear resorted online tech support managed get hooked via laptop worked great…for day stopped working together factory reset every online troubleshooting think no avail reset modem router fix internet issue bought second one thinking maybe received dud originally set-up come play modem router netgear use nighthawk app extender discovered resetting router add extender well instruction give box toss download nighthawk app tap three line top left-hand corner tap set new nighthawk system select range extender walk everything else easily far everything running smoothly functioning properly anything change update review,4,1,1,1,1
01-01-2023 02:11:25,just what i needed to connect to my bose wave,needed connect bose wave,5,1,1,1,1
03-01-2023 16:19:29,fit my kids fire tablet hd! so far so good:),fit kid fire tablet hd far good,5,1,1,1,1
08-01-2023 21:52:12,no adjustment for angles,no adjustment angle,3,0,,0,
09-01-2023 01:06:44,"this will not connect to wifi. guess, i have to send it back.",not connect wifi guess send back,3,1,0,1,0
09-01-2023 16:21:14,rather useless product for pc's. can't screw down your m. ssd with this heatsink on. they don't supply a long enough screw once you have the drive in the heatsink to screw into your motherboard.,rather useless product pc not screw ssd heatsink not supply long enough screw drive heatsink screw motherboard,1,1,0,1,0
04-01-2023 20:27:34,was exactly what i needed. amazing description works perfect,exactly needed amazing description work perfect,5,1,1,1,1
08-01-2023 05:35:19,"this zugu case is durable, easy to set ipad into it, has magnetic contact where necessary and at a reasonable price point. also came packaged beautifully.",zugu case durable easy set ipad magnetic contact necessary reasonable price point also came packaged beautifully,5,1,1,1,1
08-01-2023 17:28:20,fake chinese knock-off. this is not made by rtl-sdr blog !!!,fake chinese knock-off not made rtl-sdr blog,1,1,0,1,0
06-01-2023 01:24:06,i bought this in october and here we are in january and it's cutting in and out constantly when other people speak. at first i gave it stars because the quality of sound and talking were great but it didn't even last me months and that's frustrating.,bought october january cutting constantly people speak first gave star quality sound talking great not even last month frustrating,1,1,0,1,0
04-01-2023 04:08:27,"ordered these earbuds to use on my steam deck. the earbuds have really bad latency and delay, even when put into it ""gaming mode."" additionally, the audio will cut out for a split second on either earbud randomly every seconds or so when using the earbuds, which makes it basically impossible to use for longer than a few minutes. i've even tried using the earbuds on my pc and my iphone and i get the same issue. i'm not sure if i got a defective pair or not, but mine do not seem up to their standard so just take this into consideration when making a purchase.",ordered earbuds use steam deck earbuds really bad latency delay even put gaming mode additionally audio cut split second either earbud randomly every second using earbuds make basically impossible use longer minute even tried using earbuds pc iphone get issue not sure got defective pair not mine not seem standard take consideration making purchase,1,1,0,1,0
06-01-2023 16:56:37,my computer is trying to die. it told me i needed a new cord; a new cord did not help. it is not the fault of the cord.,computer trying die told needed new cord new cord not help not fault cord,4,0,,0,
09-01-2023 20:56:39,i use over ear headphones while at my computer but bought these anker earbuds for when watching movies while flying. had the opportunity to compare both on a recent flight and found the ankers delivered clearer audio because of their ability to reduce cabin noise below that of my over ear headphones. recommended.,use ear headphone computer bought anker earbuds watching movie flying opportunity compare recent flight found ankers delivered clearer audio ability reduce cabin noise ear headphone recommended,5,1,1,1,1
02-01-2023 00:26:53,they don't fit well the sound quality is eeh. it's my backup set if i left my air pods behind,not fit well sound quality eeh backup set left air pod behind,4,1,0,1,0
08-01-2023 00:45:37,gets hot when charging ipad. does not pass any audio. ordered . neither one works.,get hot charging ipad not pas audio ordered neither one work,1,1,0,1,0
08-01-2023 17:22:09,"they dont fit in your ears when moving around they constantly fall out, and the audio quality is honestly the same as your average $ pair of walmart ear buds. terrible product way overpriced.",not fit ear moving around constantly fall audio quality honestly average pair walmart ear bud terrible product way overpriced,1,1,0,1,0
04-01-2023 15:31:16,"this is actually my third pair of these headphones. i wear them out! i use them for work for transcription, and the sound quality and the noise cancelling just cannot be beat. they're also super comfortable to wear for long hours.",actually third pair headphone wear use work transcription sound quality noise cancelling not beat also super comfortable wear long hour,5,1,1,1,1
07-01-2023 18:54:51,"hard disk running jelly jelly sound, i do not know how long can use?",hard disk running jelly jelly sound not know long use,3,0,,0,
06-01-2023 03:22:04,"if you're used to putting ikea furniture together, you shouldn't have too hard of a time installing this. the instructions are confusing and simplistic to the point of glossing over steps and combining several steps together for the sake of making it in a dozen different languages to cram in small font. a heads up that the included screws do not fit all tvs, and go figure, my "" sony bravia (a common tv no less) did not fit these screws that mount the frame to the back of the tv, so i had to go to my local hardware store to get these, which was a hassle because my bro-in-law was over to help set it up so we could both lift and secure it together. a convenience that could easily have been prevented if they had included a larger screw size. it claims to fit most tvs, but apparently some common tvs won't fit and you'll need to get your own screws to fit the length of the space from the back of your tv to safely secure the frame to the back of it.",used putting ikea furniture together not hard time installing instruction confusing simplistic point glossing step combining several step together sake making dozen different language cram small font head included screw not fit tv go figure sony bravia common tv no less not fit screw mount frame back tv go local hardware store get hassle bro-in-law help set could lift secure together convenience could easily prevented included larger screw size claim fit tv apparently common tv not fit need get screw fit length space back tv safely secure frame back,5,0,,0,
08-01-2023 18:47:18,"not what i expected, certainly not worth the money. and it did not work.",not expected certainly not worth money not work,1,1,0,1,0
08-01-2023 19:30:51,arrived on time and the device so far as worked well. i've used it for weeks.,arrived time device far worked well used week,5,1,1,1,1
06-01-2023 19:38:18,"didn't work with my radio. after plugging in to radio ,screen turn green and froze up",not work radio plugging radio screen turn green froze,1,0,,0,
09-01-2023 23:35:22,i got a replacement for this product and it seems like i was sent a refurbished beats. i went to the apple store and it would cost more money to fix then what i paid for. very disappointed.,got replacement product seems like sent refurbished beat went apple store would cost money fix paid disappointed,1,1,0,1,0
07-01-2023 01:21:05,does not stand up to hold anything,not stand hold anything,1,0,,0,
08-01-2023 22:54:12,"i bought two of these devices to hopefully keep track of luggage. the devices would not add to the app on my samsung phone. when trying to add the device, i received an error message that the phone had to be android or above. it is android . i tried several times, gave up and returned them.",bought two device hopefully keep track luggage device would not add app samsung phone trying add device received error message phone android android tried several time gave returned,1,1,0,1,0
06-01-2023 00:49:47,"comparing motherboard attached raid drives vs this usb dock in my picture. the rpm drive on this dock is smokin' fast! i am stunned!edit: i am not from vine. the dock works great. other reviewer just got a bad one it seems. it happens. i chose this one because i didn't want the offline clone function; not that i couldn't use it i just never wanted to accidentally press it. edit/update: after further research, motherboard raid is just that bad. i have posted a second screenshot showing xtb in a windows mirrored volume (windows software raid) and the performance is much better than motherboard raid.",comparing motherboard attached raid drive usb dock picture rpm drive dock smokin fast stunned edit not vine dock work great reviewer got bad one seems happens chose one not want offline clone function not could not use never wanted accidentally press edit/update research motherboard raid bad posted second screenshot showing xtb window mirrored volume window software raid performance much better motherboard raid,5,1,1,1,1
